AOU_Code,AcceptedTSN,Admin_Sheet,Admin_Unit_Code,Common_Name,Date,Distance,Disturbance,End_Time,Flyover_Observed,Habitat,Humidity,ID_Method,Initial_Three_Min_Cnt,Interval_Length,Location_Type,NPSTaxonCode,Observer,PIF_Watchlist_Status,Plot_Name,Regional_Stewardship_Status,Scientific_Name,Sex,Site_Name,Sky,Start_Time,Sub_Unit_Code,Temperature,Visit,Wind,Year
EABL,179801.0,ANTI,ANTI,Eastern Bluebird,2018-05-23,50 - 100 Meters,Slight effect on count,10:11:00,False,Forest,61.2000007629395,Calling,True,0-2.5 min,Forest,87184.0,Elizabeth Oswald,False,ANTI-0072,False,Sialia sialis,,ANTI 1,Clear or Few Clouds,10:01:00,,26.1000003814697,1,Light breeze (4-7 mph) wind felt on face,2018
UNCH,553526.0,ANTI,ANTI,Unidentified Chickadee,2018-05-23,50 - 100 Meters,Slight effect on count,10:11:00,False,Forest,61.2000007629395,Calling,False,5 - 7.5 min,Forest,263793.0,Elizabeth Oswald,False,ANTI-0072,False,Poecile,,ANTI 1,Clear or Few Clouds,10:01:00,,26.1000003814697,1,Light breeze (4-7 mph) wind felt on face,2018
ETTI,554138.0,ANTI,ANTI,Eastern Tufted Titmouse,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Singing,True,0-2.5 min,Forest,266957.0,Kimberly Serno,False,ANTI-0092,False,Baeolophus bicolor,,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
ACFL,178339.0,ANTI,ANTI,Acadian Flycatcher,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Singing,True,0-2.5 min,Forest,85824.0,Kimberly Serno,False,ANTI-0092,True,Empidonax virescens,,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
ACFL,178339.0,ANTI,ANTI,Acadian Flycatcher,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Singing,True,0-2.5 min,Forest,85824.0,Kimberly Serno,False,ANTI-0092,True,Empidonax virescens,,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
AMGO,179236.0,ANTI,ANTI,American Goldfinch,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Singing,False,5 - 7.5 min,Forest,95300.0,Kimberly Serno,False,ANTI-0092,False,Spinus tristis,,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
BGGN,179853.0,ANTI,ANTI,Blue-gray Gnatcatcher,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Calling,False,2.5 - 5 min,Forest,88038.0,Kimberly Serno,False,ANTI-0092,False,Polioptila caerulea,,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
BHCO,179112.0,ANTI,ANTI,Brown-headed Cowbird,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Calling,False,5 - 7.5 min,Forest,94215.0,Kimberly Serno,False,ANTI-0092,False,Molothrus ater,,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
CARW,178581.0,ANTI,ANTI,Carolina Wren,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Singing,False,2.5 - 5 min,Forest,88350.0,Kimberly Serno,False,ANTI-0092,False,Thryothorus ludovicianus,,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
EAWP,178359.0,ANTI,ANTI,Eastern Wood-Pewee,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Singing,True,0-2.5 min,Forest,85846.0,Kimberly Serno,False,ANTI-0092,True,Contopus virens,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
ETTI,554138.0,ANTI,ANTI,Eastern Tufted Titmouse,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Singing,False,2.5 - 5 min,Forest,266957.0,Kimberly Serno,False,ANTI-0092,False,Baeolophus bicolor,,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
HAWO,178262.0,ANTI,ANTI,Hairy Woodpecker,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Calling,False,7.5 - 10 min,Forest,85739.0,Kimberly Serno,False,ANTI-0092,False,Picoides villosus,,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
INBU,179150.0,ANTI,ANTI,Indigo Bunting,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Singing,False,5 - 7.5 min,Forest,94257.0,Kimberly Serno,False,ANTI-0092,True,Passerina cyanea,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
NOCA,179124.0,ANTI,ANTI,Northern Cardinal,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Singing,True,0-2.5 min,Forest,94228.0,Kimberly Serno,False,ANTI-0092,False,Cardinalis cardinalis,,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
RBWO,178195.0,ANTI,ANTI,Red-bellied Woodpecker,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Calling,False,7.5 - 10 min,Forest,84865.0,Kimberly Serno,False,ANTI-0092,False,Melanerpes carolinus,,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
RBWO,178195.0,ANTI,ANTI,Red-bellied Woodpecker,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Calling,False,7.5 - 10 min,Forest,84865.0,Kimberly Serno,False,ANTI-0092,False,Melanerpes carolinus,,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
REVI,179021.0,ANTI,ANTI,Red-eyed Vireo,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Singing,False,5 - 7.5 min,Forest,93587.0,Kimberly Serno,False,ANTI-0092,False,Vireo olivaceus,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
YTVI,179009.0,ANTI,ANTI,Yellow-throated Vireo,2018-05-24,50 - 100 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Singing,False,7.5 - 10 min,Forest,93573.0,Kimberly Serno,False,ANTI-0092,True,Vireo flavifrons,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
EAWP,178359.0,ANTI,ANTI,Eastern Wood-Pewee,2018-05-24,<= 50 Meters,Slight effect on count,07:19:00,False,Forest,87.4000015258789,Singing,True,0-2.5 min,Forest,85846.0,Kimberly Serno,False,ANTI-0092,True,Contopus virens,Undetermined,ANTI 1,Partly Cloudy,07:09:00,,14.0,1,Light air movement (1-3 mph) smoke drifts,2018
CARW,178581.0,ANTI,ANTI,Carolina Wren,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,Forest,52.9000015258789,Singing,False,7.5 - 10 min,Forest,88350.0,Brian Swimelar,False,ANTI-0190,False,Thryothorus ludovicianus,,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
SOSP,179492.0,ANTI,ANTI,Song Sparrow,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,Forest,52.9000015258789,Singing,False,2.5 - 5 min,Forest,85643.0,Brian Swimelar,False,ANTI-0190,False,Melospiza melodia,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
RBWO,178195.0,ANTI,ANTI,Red-bellied Woodpecker,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,Forest,52.9000015258789,Calling,False,7.5 - 10 min,Forest,84865.0,Brian Swimelar,False,ANTI-0190,False,Melanerpes carolinus,,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
NOCA,179124.0,ANTI,ANTI,Northern Cardinal,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,Forest,52.9000015258789,Calling,True,0-2.5 min,Forest,94228.0,Brian Swimelar,False,ANTI-0190,False,Cardinalis cardinalis,,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
MODO,177125.0,ANTI,ANTI,Mourning Dove,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,Forest,52.9000015258789,Singing,True,0-2.5 min,Forest,82737.0,Brian Swimelar,False,ANTI-0190,False,Zenaida macroura,,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
INBU,179150.0,ANTI,ANTI,Indigo Bunting,2018-05-24,50 - 100 Meters,No effect on count,08:44:00,False,Forest,52.9000015258789,Singing,True,0-2.5 min,Forest,94257.0,Brian Swimelar,False,ANTI-0190,True,Passerina cyanea,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
GRSP,179333.0,ANTI,ANTI,Grasshopper Sparrow,2018-05-24,50 - 100 Meters,No effect on count,08:44:00,False,Forest,52.9000015258789,Singing,True,0-2.5 min,Forest,83867.0,Brian Swimelar,False,ANTI-0190,False,Ammodramus savannarum,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
FISP,179443.0,ANTI,ANTI,Field Sparrow,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,Forest,52.9000015258789,Singing,True,0-2.5 min,Forest,84790.0,Brian Swimelar,False,ANTI-0190,True,Spizella pusilla,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
CHSP,179435.0,ANTI,ANTI,Chipping Sparrow,2018-05-24,50 - 100 Meters,No effect on count,08:44:00,False,Forest,52.9000015258789,Singing,True,0-2.5 min,Forest,84781.0,Brian Swimelar,False,ANTI-0190,False,Spizella passerina,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
CACH,554383.0,ANTI,ANTI,Carolina Chickadee,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,Forest,52.9000015258789,Singing,False,5 - 7.5 min,Forest,265876.0,Brian Swimelar,False,ANTI-0190,True,Poecile carolinensis,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
BHCO,179112.0,ANTI,ANTI,Brown-headed Cowbird,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,Forest,52.9000015258789,Singing,False,5 - 7.5 min,Forest,94215.0,Brian Swimelar,False,ANTI-0190,False,Molothrus ater,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
BGGN,179853.0,ANTI,ANTI,Blue-gray Gnatcatcher,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,Forest,52.9000015258789,Calling,False,2.5 - 5 min,Forest,88038.0,Brian Swimelar,False,ANTI-0190,False,Polioptila caerulea,,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
BARS,178448.0,ANTI,ANTI,Barn Swallow,2018-05-24,,No effect on count,08:44:00,True,Forest,52.9000015258789,Visualization,False,5 - 7.5 min,Forest,87409.0,Brian Swimelar,False,ANTI-0190,False,Hirundo rustica,,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
AMGO,179236.0,ANTI,ANTI,American Goldfinch,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,Forest,52.9000015258789,Singing,False,2.5 - 5 min,Forest,95300.0,Brian Swimelar,False,ANTI-0190,False,Spinus tristis,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
CHSP,179435.0,ANTI,ANTI,Chipping Sparrow,2018-05-24,<= 50 Meters,No effect on count,08:44:00,False,Forest,52.9000015258789,Singing,False,2.5 - 5 min,Forest,84781.0,Brian Swimelar,False,ANTI-0190,False,Spizella passerina,Undetermined,ANTI 2,Clear or Few Clouds,08:34:00,,27.2999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
ACFL,178339.0,ANTI,ANTI,Acadian Flycatcher,2018-05-24,50 - 100 Meters,Slight effect on count,07:32:00,False,Forest,57.9000015258789,Singing,True,0-2.5 min,Forest,85824.0,Brian Swimelar,False,ANTI-0194,True,Empidonax virescens,,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
ACFL,178339.0,ANTI,ANTI,Acadian Flycatcher,2018-05-24,<= 50 Meters,Slight effect on count,07:32:00,False,Forest,57.9000015258789,Singing,False,7.5 - 10 min,Forest,85824.0,Brian Swimelar,False,ANTI-0194,True,Empidonax virescens,,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
AMGO,179236.0,ANTI,ANTI,American Goldfinch,2018-05-24,50 - 100 Meters,Slight effect on count,07:32:00,False,Forest,57.9000015258789,Singing,False,5 - 7.5 min,Forest,95300.0,Brian Swimelar,False,ANTI-0194,False,Spinus tristis,,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
BGGN,179853.0,ANTI,ANTI,Blue-gray Gnatcatcher,2018-05-24,50 - 100 Meters,Slight effect on count,07:32:00,False,Forest,57.9000015258789,Calling,True,0-2.5 min,Forest,88038.0,Brian Swimelar,False,ANTI-0194,False,Polioptila caerulea,,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
BGGN,179853.0,ANTI,ANTI,Blue-gray Gnatcatcher,2018-05-24,<= 50 Meters,Slight effect on count,07:32:00,False,Forest,57.9000015258789,Calling,False,2.5 - 5 min,Forest,88038.0,Brian Swimelar,False,ANTI-0194,False,Polioptila caerulea,,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
CHSP,179435.0,ANTI,ANTI,Chipping Sparrow,2018-05-24,50 - 100 Meters,Slight effect on count,07:32:00,False,Forest,57.9000015258789,Singing,True,0-2.5 min,Forest,84781.0,Brian Swimelar,False,ANTI-0194,False,Spizella passerina,Undetermined,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
ETTI,554138.0,ANTI,ANTI,Eastern Tufted Titmouse,2018-05-24,50 - 100 Meters,Slight effect on count,07:32:00,False,Forest,57.9000015258789,Singing,True,0-2.5 min,Forest,266957.0,Brian Swimelar,False,ANTI-0194,False,Baeolophus bicolor,,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
RBWO,178195.0,ANTI,ANTI,Red-bellied Woodpecker,2018-05-24,50 - 100 Meters,Slight effect on count,07:32:00,False,Forest,57.9000015258789,Calling,False,5 - 7.5 min,Forest,84865.0,Brian Swimelar,False,ANTI-0194,False,Melanerpes carolinus,,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
ACFL,178339.0,ANTI,ANTI,Acadian Flycatcher,2018-05-24,<= 50 Meters,Slight effect on count,07:32:00,False,Forest,57.9000015258789,Singing,False,2.5 - 5 min,Forest,85824.0,Brian Swimelar,False,ANTI-0194,True,Empidonax virescens,,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
PIWO,178166.0,ANTI,ANTI,Pileated Woodpecker,2018-05-24,<= 50 Meters,Slight effect on count,07:32:00,False,Forest,57.9000015258789,Visualization,True,0-2.5 min,Forest,84833.0,Brian Swimelar,False,ANTI-0194,False,Dryocopus pileatus,,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
AMCR,179731.0,ANTI,ANTI,American Crow,2018-05-24,50 - 100 Meters,Slight effect on count,07:32:00,False,Forest,57.9000015258789,Calling,True,0-2.5 min,Forest,87106.0,Brian Swimelar,False,ANTI-0194,False,Corvus brachyrhynchos,,ANTI 2,Clear or Few Clouds,07:22:00,,23.7999992370605,1,Light air movement (1-3 mph) smoke drifts,2018
INBU,179150.0,ANTI,ANTI,Indigo Bunting,2018-05-24,50 - 100 Meters,No effect on count,10:03:00,False,Forest,68.5999984741211,Singing,True,0-2.5 min,Forest,94257.0,Brian Swimelar,False,ANTI-0200,True,Passerina cyanea,Undetermined,ANTI 2,Clear or Few Clouds,09:53:00,,26.2000007629395,1,Light air movement (1-3 mph) smoke drifts,2018
PIWO,178166.0,ANTI,ANTI,Pileated Woodpecker,2018-05-24,50 - 100 Meters,No effect on count,10:03:00,False,Forest,68.5999984741211,Calling,True,0-2.5 min,Forest,84833.0,Brian Swimelar,False,ANTI-0200,False,Dryocopus pileatus,,ANTI 2,Clear or Few Clouds,09:53:00,,26.2000007629395,1,Light air movement (1-3 mph) smoke drifts,2018
PIWO,178166.0,ANTI,ANTI,Pileated Woodpecker,2018-05-24,<= 50 Meters,No effect on count,10:03:00,False,Forest,68.5999984741211,Visualization,True,0-2.5 min,Forest,84833.0,Brian Swimelar,False,ANTI-0200,False,Dryocopus pileatus,,ANTI 2,Clear or Few Clouds,09:53:00,,26.2000007629395,1,Light air movement (1-3 mph) smoke drifts,2018
RBWO,178195.0,ANTI,ANTI,Red-bellied Woodpecker,2018-05-24,<= 50 Meters,No effect on count,10:03:00,False,Forest,68.5999984741211,Calling,True,0-2.5 min,Forest,84865.0,Brian Swimelar,False,ANTI-0200,False,Melanerpes carolinus,,ANTI 2,Clear or Few Clouds,09:53:00,,26.2000007629395,1,Light air movement (1-3 mph) smoke drifts,2018
EAWP,178359.0,ANTI,ANTI,Eastern Wood-Pewee,2018-05-24,<= 50 Meters,No effect on count,10:03:00,False,Forest,68.5999984741211,Singing,False,5 - 7.5 min,Forest,85846.0,Brian Swimelar,False,ANTI-0200,True,Contopus virens,Undetermined,ANTI 2,Clear or Few Clouds,09:53:00,,26.2000007629395,1,Light air movement (1-3 mph) smoke drifts,2018
EATO,179276.0,ANTI,ANTI,Eastern Towhee,2018-05-24,50 - 100 Meters,No effect on count,10:03:00,False,Forest,68.5999984741211,Calling,True,2.5 - 5 min,Forest,83803.0,Brian Swimelar,False,ANTI-0200,True,Pipilo erythrophthalmus,,ANTI 2,Clear or Few Clouds,09:53:00,,26.2000007629395,1,Light air movement (1-3 mph) smoke drifts,2018
EAWP,178359.0,ANTI,ANTI,Eastern Wood-Pewee,2018-05-24,50 - 100 Meters,No effect on count,10:03:00,False,Forest,68.5999984741211,Singing,True,0-2.5 min,Forest,85846.0,Brian Swimelar,False,ANTI-0200,True,Contopus virens,Undetermined,ANTI 2,Clear or Few Clouds,09:53:00,,26.2000007629395,1,Light air movement (1-3 mph) smoke drifts,2018
NOCA,179124.0,ANTI,ANTI,Northern Cardinal,2018-05-24,50 - 100 Meters,No effect on count,10:03:00,False,Forest,68.5999984741211,Calling,True,0-2.5 min,Forest,94228.0,Brian Swimelar,False,ANTI-0200,False,Cardinalis cardinalis,,ANTI 2,Clear or Few Clouds,09:53:00,,26.2000007629395,1,Light air movement (1-3 mph) smoke drifts,2018
RBWO,178195.0,ANTI,ANTI,Red-bellied Woodpecker,2018-05-24,<= 50 Meters,No effect on count,10:20:00,False,Forest,68.5999984741211,Calling,True,0-2.5 min,Forest,84865.0,Brian Swimelar,False,ANTI-0206,False,Melanerpes carolinus,,ANTI 2,Clear or Few Clouds,10:10:00,,26.5,1,Calm (< 1 mph) smoke rises vertically,2018
REVI,179021.0,ANTI,ANTI,Red-eyed Vireo,2018-05-24,<= 50 Meters,No effect on count,10:20:00,False,Forest,68.5999984741211,Singing,True,0-2.5 min,Forest,93587.0,Brian Swimelar,False,ANTI-0206,False,Vireo olivaceus,Undetermined,ANTI 2,Clear or Few Clouds,10:10:00,,26.5,1,Calm (< 1 mph) smoke rises vertically,2018
WOTH,179777.0,ANTI,ANTI,Wood Thrush,2018-05-24,50 - 100 Meters,No effect on count,10:20:00,False,Forest,68.5999984741211,Singing,False,2.5 - 5 min,Forest,87156.0,Brian Swimelar,True,ANTI-0206,True,Hylocichla mustelina,Undetermined,ANTI 2,Clear or Few Clouds,10:10:00,,26.5,1,Calm (< 1 mph) smoke rises vertically,2018
RBWO,178195.0,ANTI,ANTI,Red-bellied Woodpecker,2018-05-24,50 - 100 Meters,No effect on count,10:20:00,False,Forest,68.5999984741211,Calling,False,7.5 - 10 min,Forest,84865.0,Brian Swimelar,False,ANTI-0206,False,Melanerpes carolinus,,ANTI 2,Clear or Few Clouds,10:10:00,,26.5,1,Calm (< 1 mph) smoke rises vertically,2018
RBWO,178195.0,ANTI,ANTI,Red-bellied Woodpecker,2018-05-24,<= 50 Meters,No effect on count,10:20:00,False,Forest,68.5999984741211,Calling,False,5 - 7.5 min,Forest,84865.0,Brian Swimelar,False,ANTI-0206,False,Melanerpes carolinus,,ANTI 2,Clear or Few Clouds,10:10:00,,26.5,1,Calm (< 1 mph) smoke rises vertically,2018
INBU,179150.0,ANTI,ANTI,Indigo Bunting,2018-05-24,<= 50 Meters,No effect on count,10:20:00,False,Forest,68.5999984741211,Singing,False,5 - 7.5 min,Forest,94257.0,Brian Swimelar,False,ANTI-0206,True,Passerina cyanea,Undetermined,ANTI 2,Clear or Few Clouds,10:10:00,,26.5,1,Calm (< 1 mph) smoke rises vertically,2018
INBU,179150.0,ANTI,ANTI,Indigo Bunting,2018-05-24,<= 50 Meters,No effect on count,10:20:00,False,Forest,68.5999984741211,Singing,True,0-2.5 min,Forest,94257.0,Brian Swimelar,False,ANTI-0206,True,Passerina cyanea,Undetermined,ANTI 2,Clear or Few Clouds,10:10:00,,26.5,1,Calm (< 1 mph) smoke rises vertically,2018
ETTI,554138.0,ANTI,ANTI,Eastern Tufted Titmouse,2018-05-24,<= 50 Meters,No effect on count,10:20:00,False,Forest,68.5999984741211,Singing,False,5 - 7.5 min,Forest,266957.0,Brian Swimelar,False,ANTI-0206,False,Baeolophus bicolor,,ANTI 2,Clear or Few Clouds,10:10:00,,26.5,1,Calm (< 1 mph) smoke rises vertically,2018
EAWP,178359.0,ANTI,ANTI,Eastern Wood-Pewee,2018-05-24,<= 50 Meters,No effect on count,10:20:00,False,Forest,68.5999984741211,Singing,True,0-2.5 min,Forest,85846.0,Brian Swimelar,False,ANTI-0206,True,Contopus virens,Undetermined,ANTI 2,Clear or Few Clouds,10:10:00,,26.5,1,Calm (< 1 mph) smoke rises vertically,2018
CARW,178581.0,ANTI,ANTI,Carolina Wren,2018-05-24,<= 50 Meters,No effect on count,10:20:00,False,Forest,68.5999984741211,Calling,True,0-2.5 min,Forest,88350.0,Brian Swimelar,False,ANTI-0206,False,Thryothorus ludovicianus,,ANTI 2,Clear or Few Clouds,10:10:00,,26.5,1,Calm (< 1 mph) smoke rises vertically,2018
PIWO,178166.0,ANTI,ANTI,Pileated Woodpecker,2018-05-24,50 - 100 Meters,No effect on count,10:20:00,False,Forest,68.5999984741211,Calling,False,2.5 - 5 min,Forest,84833.0,Brian Swimelar,False,ANTI-0206,False,Dryocopus pileatus,,ANTI 2,Clear or Few Clouds,10:10:00,,26.5,1,Calm (< 1 mph) smoke rises vertically,2018
ACFL,178339.0,ANTI,ANTI,Acadian Flycatcher,2018-05-24,50 - 100 Meters,No effect on count,10:20:00,False,Forest,68.5999984741211,Singing,False,2.5 - 5 min,Forest,85824.0,Brian Swimelar,False,ANTI-0206,True,Empidonax virescens,,ANTI 2,Clear or Few Clouds,10:10:00,,26.5,1,Calm (< 1 mph) smoke rises vertically,2018
NOCA,179124.0,ANTI,ANTI,Northern Cardinal,2018-05-24,<= 50 Meters,No effect on count,10:20:00,False,Forest,68.5999984741211,Singing,True,0-2.5 min,Forest,94228.0,Brian Swimelar,False,ANTI-0206,False,Cardinalis cardinalis,,ANTI 2,Clear or Few Clouds,10:10:00,,26.5,1,Calm (< 1 mph) smoke rises vertically,2018
NOCA,179124.0,ANTI,ANTI,Northern Cardinal,2018-05-24,<= 50 Meters,No effect on count,10:20:00,False,Forest,68.5999984741211,Visualization,False,5 - 7.5 min,Forest,94228.0,Brian Swimelar,False,ANTI-0206,False,Cardinalis cardinalis,Undetermined,ANTI 2,Clear or Few Clouds,10:10:00,,26.5,1,Calm (< 1 mph) smoke rises vertically,2018
